id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,review_score,basement_size,built,renovation,zipcode,latitude,longitude,living_room_size,lot_size
7085749,23/9/2014,260000,3,2,1,0,0,GOOD,7,570,1978,0,98032,47.3656,-122.278,1750,7209
7369423,13/5/2014,455000,4,2.5,2,0,0,fair,11,0,2001,0,98058,47.4369,-122.111,3060,6567
6936642,4/1/2015,415000,3,2.25,2,0,0,fair,11,0,1991,0,98045,47.4616,-121.711,1730,36224
6829745,21/4/2015,349500,3,1,1,0,0,fair,8,600,1953,0,98118,47.5405,-122.27,1620,6331
7667322,29/9/2014,245000,3,2.5,2,0,0,fair,7,0,1987,0,98030,47.3507,-122.178,1630,6458
7081391,19/5/2014,592500,2,2,1.5,0,2,excellent,7,0,1928,0,98115,47.6979,-122.32,1420,6816
7040473,20/10/2014,385000,4,1.75,1,0,0,good,7,1180,1955,0,98106,47.5278,-122.345,1910,7620
7198645,2/11/2015,315000,3,1.75,1,0,0,good,10,380,1974,0,98059,47.4756,-122.147,1550,10650
7577779,24/11/2014,255000,3,1,1,0,0,fair,10,0,1979,0,98045,47.4437,-121.772,1380,10098
6983666,29/8/2014,693000,4,2.5,2,0,0,fair,8,0,2006,0,98052,47.7048,-122.109,2990,5659
6952035,12/2/2014,780000,3,1,1.5,0,0,fair,8,200,1911,0,98112,47.6362,-122.302,1660,4400
7399942,24/10/2014,237000,3,1.75,1,0,0,good,9,0,1960,0,98198,47.4207,-122.29,1600,8470
7017212,16/12/2014,None,None,None,2,0,0,None,6,780,1979,None,98074,None,-122.047,None,33450
7643074,28/4/2015,425000,2,1,1,0,0,fair,8,0,1930,0,98144,47.5964,-122.299,1330,2580
7883694,27/10/2014,369900,1,0.75,1,1,4,excellent,7,0,1936,0,98070,47.4683,-122.438,1230,14267
7237571,19/5/2014,290000,4,2.5,2,0,0,good,6,0,1988,0,98031,47.4045,-122.171,1950,7475
7546967,29/9/2014,285000,3,1,1,0,0,fair,8,0,1954,0,98106,47.5544,-122.358,1130,6350
8001437,14/8/2014,415000,2,1,1,0,0,fair,9,0,1937,0,98115,47.6802,-122.29,1320,4465
7050728,4/9/2015,272500,3,2.5,1,0,0,fair,10,650,1979,0,98023,47.2988,-122.371,2070,8250
7385803,5/4/2015,2900000,4,3.25,1.5,0,2,fair,7,300,1982,2008,98004,47.6312,-122.223,3890,20060
6819965,10/7/2014,1365000,4,4.75,2,0,0,good,8,0,1989,0,98077,47.7285,-122.042,4180,47443
7102464,5/1/2015,436000,2,1,1,0,0,good,6,0,1939,0,98133,47.7107,-122.352,1440,7530
7423758,17/10/2014,210000,3,1,1,0,0,good,10,0,1967,0,98003,47.3271,-122.323,1350,8164
8016706,25/9/2014,236000,3,1,1,0,0,fair,9,0,1961,0,98178,47.5053,-122.255,1320,7619
7692355,24/11/2014,331000,3,1.75,1,0,0,fair,8,500,1954,2003,98199,47.6601,-122.4,1440,2225
None,20/3/2015,None,3,None,None,None,0,None,8,0,None,0,None,47.4145,-122.166,None,None
7296325,27/1/2015,450000,3,2,1,0,0,excellent,7,0,1960,0,98058,47.4672,-122.165,1660,10530
7918407,13/11/2014,770000,4,2.75,2,0,0,fair,8,970,2014,0,98028,47.7618,-122.261,1860,12136
7491116,5/5/2015,455000,4,2.5,1,0,0,FAIR,8,0,1997,0,98038,47.3828,-122.071,2670,49385
7910873,5/5/2015,405000,3,1.75,1,0,0,fair,8,1150,1908,0,98118,47.5362,-122.268,2020,6000
7576303,7/3/2014,304900,4,1.75,1,0,0,good,7,990,1969,0,98031,47.3954,-122.206,1720,11088
7804326,27/2/2015,170000,2,1,1,0,0,fair,8,0,1931,0,98178,47.5048,-122.272,1650,8775
7620101,13/5/2015,2050000,5,3,2,0,1,excellent,7,1200,1905,1994,98122,47.6166,-122.287,3050,7556
7246381,30/6/2014,780000,4,2.5,2,0,0,fair,7,0,2005,0,98053,47.6811,-122.025,3920,7864
6835336,4/10/2015,330000,3,3,1,0,0,good,7,680,1988,0,98028,47.7486,-122.23,2570,13300
7190504,9/5/2014,370000,4,2.5,2,0,0,fair,9,0,1992,0,98030,47.3846,-122.169,2410,8100
7902218,17/10/2014,467000,5,2.25,1,0,0,fair,10,650,1979,0,98072,47.7564,-122.144,2300,9750
6818525,2/9/2015,405000,3,1.75,1,0,0,fair,7,530,1980,0,98034,47.7198,-122.193,1670,7320
7206801,7/2/2014,675000,5,2.25,1,0,0,fair,7,1450,1985,0,98006,47.5461,-122.151,2310,10300
7753146,8/12/2014,None,2,None,1,None,None,None,7,500,None,0,None,None,None,None,13527
6879077,23/7/2014,389999,4,2.5,2,0,0,good,7,0,1968,0,98166,47.4281,-122.343,2410,15256
7383139,24/2/2015,630000,4,1.75,1,0,2,good,8,1170,1975,0,98034,47.7128,-122.223,2120,9600
7258543,22/10/2014,360000,4,2.5,2,0,0,fair,7,0,1992,0,98001,47.3341,-122.255,2280,9937
7608465,10/2/2014,580000,4,3,2,0,0,fair,8,1010,1986,0,98056,47.5399,-122.181,2320,11004
7383863,7/9/2014,550000,3,2,2,0,3,excellent,7,700,1929,0,98126,47.5717,-122.375,2390,4166
7924304,7/10/2014,879000,4,2.5,2,0,0,fair,8,0,1994,0,98075,47.5951,-122.017,3150,11374
7768502,22/8/2014,265000,3,2,1,0,0,fair,6,0,1993,0,98042,47.3536,-122.144,1740,7316
7029724,3/4/2015,446500,3,2.5,2,0,0,fair,None,0,1990,0,98059,47.5084,-122.154,2400,7220
6905180,6/2/2014,404000,3,1.5,1,0,0,fair,5,700,1963,0,98108,47.5586,-122.311,2140,5592
7010733,29/5/2014,267500,3,1.75,1,0,2,fair,6,500,1957,0,98188,47.4427,-122.274,1630,9052
7349538,24/6/2014,3075000,4,5,1,1,4,fair,8,1950,2002,0,98074,47.6053,-122.077,4550,19508
7313040,8/11/2014,335000,3,2.5,2,0,0,fair,8,0,1998,0,98003,47.3494,-122.301,2510,7903
7684985,19/6/2014,576000,3,2.5,1,0,0,good,None,970,1948,0,98117,47.6933,-122.393,2190,7310
8059340,4/1/2015,208633,3,2.5,2,0,0,fair,8,0,2006,0,98038,47.3537,-122,2370,4590
7650673,15/1/2015,315000,3,2.25,1,0,0,good,9,1080,1964,0,98166,47.476,-122.337,1460,10139
8053160,None,None,3,None,None,None,0,good,7,None,1913,None,None,None,-122.298,1740,4000
6844123,4/3/2015,550000,4,2.75,1,0,0,good,None,400,1965,0,98177,47.7776,-122.384,1800,8275
7320558,6/12/2014,610750,4,2.25,2,0,0,FAIR,8,0,1984,0,98074,47.6459,-122.058,2250,9781
7025421,28/2/2015,550700,2,1,1.5,0,0,good,6,0,1908,0,98105,47.6692,-122.297,1460,5000
7950835,1/8/2015,665000,4,2.75,2,0,0,excellent,7,1100,1960,0,98056,47.5376,-122.18,2720,8330
7484398,None,None,4,None,None,None,None,excellent,9,390,1928,0,None,None,None,None,5750
7825033,23/10/2014,201000,5,1.75,1.5,0,0,fair,7,0,1915,0,98065,47.529,-121.837,1660,78408
6833738,None,2384000,5,None,2,None,4,excellent,11,None,None,0,None,47.6345,None,2880,None
7607352,18/6/2014,1384000,4,3.25,1,0,3,fair,8,1600,1997,0,98006,47.5503,-122.102,3860,11244
7607352,12/9/2014,1400000,4,3.25,1,0,3,fair,7,1600,1997,0,98006,47.5503,-122.102,3860,11244
6983049,11/5/2014,305000,4,2.25,1,0,0,fair,8,600,1979,0,98058,47.4441,-122.125,2150,7350
6811700,4/8/2015,None,3,None,None,None,0,None,8,None,None,None,None,47.7357,-122.333,1570,None
7968089,5/11/2015,390000,3,2.5,1,0,0,good,9,0,1988,0,98042,47.346,-122.157,2350,57500
7861250,23/7/2014,548000,2,1,1,0,0,good,10,300,1916,0,98103,47.6638,-122.345,1570,3864
7301107,22/11/2014,268750,4,1,1,0,0,fair,9,0,1943,0,98166,47.48,-122.336,1310,8775
7717904,13/5/2014,819900,5,2.75,2,0,0,fair,8,0,2013,0,98052,47.6759,-122.151,1560,8384
7045240,23/10/2014,520000,3,2.25,2,0,0,fair,8,0,1984,0,98027,47.5162,-122.057,2660,17958
7138621,21/7/2014,230000,3,2,1,0,0,fair,7,0,2003,0,98001,47.2639,-122.252,1520,9518
7474882,2/2/2015,240000,3,1.75,1,0,0,fair,8,0,1969,0,98023,47.2929,-122.371,1510,9753
7259748,9/5/2014,232000,2,1,1,0,0,fair,8,280,1922,1984,98146,47.4957,-122.352,1820,7460
7259748,3/11/2015,240500,2,1,1,0,0,FAIR,7,280,1922,1984,98146,47.4957,-122.352,1820,7460
7795482,27/10/2014,274975,3,2.5,2,0,0,fair,7,0,1987,0,98077,47.7721,-122.093,3080,35781
7940082,9/5/2014,740000,4,2,1.5,0,0,good,8,0,1922,0,98102,47.644,-122.319,2320,5500
7869758,28/4/2015,186375,3,1,1,0,0,poor,5,0,1952,0,98166,47.472,-122.344,1150,7600
6955880,25/7/2014,790000,3,2.25,1,0,0,good,8,780,1977,0,98005,47.592,-122.166,2500,10004
7474317,16/9/2014,880000,4,3.5,2,0,0,fair,8,910,1951,2002,98105,47.669,-122.275,2370,6120
6989261,16/4/2015,279000,6,1.75,2,0,0,good,7,0,1955,0,98198,47.42,-122.323,1590,7955
7156903,29/7/2014,295000,3,2,1,0,2,fair,8,0,1991,0,98022,47.1913,-122.012,1910,10450
6959558,4/8/2015,640000,2,1,1,0,0,fair,7,0,1924,0,98103,47.6666,-122.331,1710,5000
None,7/3/2014,None,None,None,2,0,None,None,7,None,1968,0,None,47.5639,-122.217,None,9525
7271113,10/7/2014,260000,4,2.5,2,0,0,FAIR,8,0,2003,0,98038,47.3483,-122.052,1800,5894
6844459,6/2/2014,559900,3,2.75,1,0,0,fair,6,1070,2004,0,98072,47.7648,-122.164,2580,11045
7809861,22/7/2014,791500,4,2,1.5,0,0,excellent,7,0,1911,0,98103,47.6794,-122.357,1820,3750
None,26/8/2014,None,3,None,1,None,0,None,8,None,None,None,None,47.7535,-122.354,1740,None
8036799,5/1/2015,245000,3,1.75,1,0,0,fair,9,0,1954,0,98178,47.4945,-122.22,880,78408
7395300,24/4/2015,485000,4,1.75,2,0,0,good,9,0,1962,0,98052,47.6945,-122.093,2560,14764
8057309,11/6/2014,684000,4,3.5,2,0,0,fair,6,620,2010,0,98059,47.5222,-122.157,3470,8066
7494177,9/9/2014,425000,3,1.75,1,0,0,fair,7,1200,1957,0,98125,47.7222,-122.32,1580,8691
7614194,17/10/2014,309600,4,1.75,1,0,0,good,8,0,1991,0,98070,47.3796,-122.49,1660,20000
7523145,18/7/2014,552250,4,2.5,2,0,0,fair,8,0,2002,0,98065,47.5374,-121.875,2380,5823
6947335,23/7/2014,165000,4,1,1,0,0,fair,7,0,1943,0,98178,47.4897,-122.24,1020,7138
6947335,29/12/2014,239900,4,1,1,0,0,fair,8,0,1943,0,98178,47.4897,-122.24,1020,7138
7150883,12/5/2014,320000,2,1,1,0,0,good,9,0,1930,0,98059,47.4716,-122.078,1360,32156
7504773,21/10/2014,206600,3,2,1,0,0,good,7,0,1987,0,98030,47.3581,-122.173,1720,12080
7757005,16/4/2015,387000,4,1.75,1,0,0,fair,8,1250,1973,0,98155,47.7713,-122.307,2040,8646
7449219,6/4/2014,299000,1,0.75,1,0,0,fair,6,0,1967,0,98014,47.675,-121.854,1300,19207
7739053,22/9/2014,855000,4,2.75,2,0,0,fair,9,0,1965,0,98040,47.5603,-122.222,2610,10180
7400911,26/1/2015,315000,3,1,1,0,0,good,8,600,1954,0,98166,47.4147,-122.337,1940,14400
7120451,12/3/2014,437500,2,1,1,0,2,excellent,9,200,1907,0,98103,47.68,-122.353,1930,3120
6968735,24/3/2015,252000,4,1.5,1,0,0,good,7,500,1969,0,98001,47.3117,-122.27,1640,22654
7174032,6/4/2014,375000,4,1.75,1,0,0,excellent,8,1100,1955,0,98118,47.543,-122.28,1600,5766
7714519,8/6/2014,300000,4,2.5,2,0,0,FAIR,7,0,2005,0,98038,47.3607,-122.034,2010,5091
7746825,10/6/2014,420000,4,1,1.5,0,0,good,6,0,1954,0,98006,47.5759,-122.137,1750,10530
6848719,5/5/2014,900000,3,1,1,0,0,fair,7,0,1928,1954,98033,47.6891,-122.159,1340,17689
6894404,8/5/2014,679900,3,2.5,2,0,2,fair,7,460,2000,0,98116,47.565,-122.381,1520,5750
7843143,6/5/2014,463000,3,2.5,2,0,0,fair,6,0,1992,0,98053,47.6359,-121.974,1580,28399
7468152,28/8/2014,380000,5,2.5,2,0,0,good,10,0,1978,0,98059,47.4769,-122.141,2470,11340
7919522,12/10/2014,329500,4,2.5,2,0,0,fair,8,0,1994,0,98038,47.3845,-122.029,1820,8168
None,None,604950,3,None,None,None,None,None,7,770,2013,0,98033,None,-122.184,None,None
7456922,17/9/2014,795000,5,2.5,1,0,2,good,8,1400,1966,0,98006,47.5651,-122.164,2920,8800
7943749,30/1/2015,465000,3,2,2,0,0,fair,8,0,1994,0,98045,47.4853,-121.709,1380,44049
7905612,26/3/2015,673000,4,2.5,2,0,0,fair,8,0,2002,0,98166,47.4508,-122.359,2140,17449
8017200,10/1/2014,810000,4,2.5,2,0,0,fair,8,0,1991,0,98074,47.6375,-122.016,3400,21455
7178270,23/4/2015,785000,4,2.75,1,0,0,good,12,530,1989,0,98075,47.5944,-122.042,2770,24361
7620607,20/11/2014,338000,4,3,1,0,0,fair,9,720,1986,0,98056,47.4888,-122.182,1810,7650
7196292,12/4/2014,280000,3,2.25,2,0,0,fair,7,0,1993,0,98056,47.5112,-122.19,1430,7220
7601197,10/1/2014,315000,4,2.25,1,0,0,excellent,None,1080,1954,0,98133,47.7711,-122.341,1810,6929
7601197,24/3/2015,530000,4,2.25,1,0,0,excellent,7,1080,1954,0,98133,47.7711,-122.341,1810,6929
7704081,23/12/2014,380000,5,3,2,0,0,fair,8,0,2004,0,98023,47.2813,-122.345,2860,9721
7529673,8/11/2014,297000,3,2.25,2,0,0,fair,9,0,1994,0,98056,47.5038,-122.189,1650,7625
7910778,20/5/2014,730000,4,2.5,2,0,0,fair,7,0,2004,0,98075,47.5823,-121.97,3480,7447
7963356,6/9/2014,450000,3,1.75,1,0,0,fair,7,530,1940,0,98125,47.7164,-122.304,1770,12600
7693926,27/10/2014,275000,3,3,1,0,0,fair,7,530,1997,0,98038,47.3624,-122.045,1680,7500
7656168,29/4/2015,595000,4,2,2,0,0,fair,8,0,1960,0,98115,47.6831,-122.329,1910,3120
6869268,21/4/2015,435000,3,1.5,1.5,0,0,fair,8,0,1904,2014,98144,47.592,-122.307,1590,2577
8011639,16/9/2014,270000,2,1.5,1,0,0,terrible,7,0,1954,0,98011,47.7461,-122.195,3130,19868
6936932,8/5/2014,950000,3,3,2,0,0,fair,8,1010,1986,0,98077,47.7268,-122.06,3360,14142
None,13/3/2015,None,4,None,None,None,0,None,7,0,2001,None,98019,47.7237,None,2300,6930
7125982,21/1/2015,560000,4,2.25,1,0,0,fair,6,970,1968,0,98052,47.6283,-122.095,2420,8050
7589109,28/7/2014,1350000,5,3.5,2,0,2,fair,8,1320,1998,0,98006,47.5543,-122.148,4050,19009
6793536,11/11/2014,799000,4,2.25,2,0,0,good,8,0,1969,0,98040,47.5483,-122.226,2450,9691
7658021,25/6/2014,365500,3,2,1,0,0,good,7,0,1983,0,98072,47.7591,-122.146,1410,9600
8004141,15/5/2014,252350,3,2,1,0,0,fair,8,490,1979,0,98058,47.4612,-122.169,1710,7350
6804088,9/5/2014,403950,4,2.5,2,0,0,fair,6,0,1993,0,98146,47.4987,-122.365,1880,12000
6993719,None,385000,4,None,1,0,0,None,8,None,None,None,None,None,None,1610,10020
7145333,12/10/2014,345000,4,1,1.5,0,0,fair,10,0,1957,0,98106,47.5287,-122.35,1450,7620
6774719,17/9/2014,490000,3,2.75,2,0,0,good,7,0,1979,0,98008,47.6109,-122.114,1950,2856
7853545,18/6/2014,330000,3,2.5,2,0,0,fair,12,0,2005,0,98019,47.7736,-121.901,1790,27743
7406718,5/12/2014,927000,4,2.75,2,0,0,fair,10,0,1953,0,98004,47.6294,-122.218,3180,12239
7122108,28/7/2014,1118000,4,2.5,2,0,1,good,6,0,1983,0,98040,47.5634,-122.213,3600,16553
7296685,30/4/2015,330000,2,1,1,0,0,excellent,6,0,1950,0,98028,47.7405,-122.241,2000,9600
7473494,3/9/2015,530000,5,2.25,1,0,0,good,9,1220,1958,0,98008,47.5976,-122.118,2110,8800
7108285,23/6/2014,365000,4,2,1,0,0,terrible,7,0,1962,0,98006,47.5722,-122.129,2000,10071
7799151,19/6/2014,378750,3,2.5,1.5,0,0,fair,12,900,1909,2011,98118,47.5644,-122.289,1060,3500
None,19/6/2014,None,None,1.75,None,0,None,good,7,None,1968,None,98058,47.4556,None,None,None
7346258,3/6/2015,557000,3,3.5,2,0,0,fair,9,420,2008,0,98122,47.6055,-122.305,1630,1543
6970213,25/8/2014,360000,4,1.75,1,0,0,GOOD,8,1580,1974,0,98022,47.1775,-122.022,1880,16963
7426942,22/4/2015,352000,2,1,1,0,0,good,8,0,1937,0,98117,47.6879,-122.385,1560,4500
7396169,24/2/2015,437000,3,2.5,2,0,0,fair,7,0,1994,0,98045,47.4807,-121.779,2430,22357
7084440,18/6/2014,322500,4,2.5,2,0,0,FAIR,9,0,1994,0,98038,47.3845,-122.032,1820,7107
7028357,None,None,3,3.25,None,0,None,fair,8,None,None,None,None,None,None,1510,1352
7659435,8/6/2014,450000,3,2,3,0,0,fair,8,0,2001,0,98103,47.6609,-122.344,1290,3235
6732006,17/4/2015,278500,3,2,1,0,0,fair,7,0,1998,0,98092,47.3163,-122.188,1570,5250
7717994,27/4/2015,364950,4,2.5,2,0,0,fair,8,0,1995,0,98055,47.4309,-122.191,2090,6996
6800565,9/11/2014,840000,4,3.5,1,0,4,good,8,0,1986,0,98038,47.401,-122.026,3180,36852
7374377,18/3/2015,268000,3,2.5,2,0,0,fair,None,0,1991,0,98031,47.404,-122.191,1550,8134
7105743,16/7/2014,517534,2,1,1,0,0,fair,9,0,2006,0,98070,47.3889,-122.482,1380,143947
7209200,11/4/2014,632925,3,2.5,2,0,0,good,9,0,1978,0,98077,47.7718,-122.095,2990,36497
7773178,23/7/2014,577500,3,2.5,2,0,0,fair,8,0,1995,0,98034,47.7067,-122.2,2450,8118
7418465,2/12/2015,339000,4,1.5,1.5,0,2,fair,8,0,1920,0,98178,47.504,-122.227,2850,6867
7403214,9/9/2014,570000,3,1.75,1,0,0,good,7,1380,1967,0,98052,47.7015,-122.164,2520,18295
7012841,26/6/2014,563500,4,1.75,1,0,0,fair,7,475,1964,0,98024,47.5753,-121.95,2690,174240
7446429,1/5/2015,423000,4,2.25,1,0,0,excellent,6,910,1962,0,98133,47.7448,-122.333,1910,8660
7019657,23/12/2014,355000,3,2.25,2,0,0,fair,10,0,2012,0,98019,47.7318,-121.982,2320,5465
7690695,7/10/2014,1550000,5,4.25,2,0,0,fair,8,0,1999,0,98024,47.5954,-121.95,4680,211267
None,12/3/2014,482000,2,None,None,0,None,None,6,None,None,0,None,None,-122.337,None,4050
7380587,30/7/2014,625000,3,1.75,1,0,0,excellent,7,0,1955,0,98006,47.5724,-122.179,1580,9800
7855326,19/12/2014,538000,3,2.5,2,0,0,fair,None,0,1988,0,98056,47.5272,-122.169,2360,11632
7146292,1/7/2015,380000,3,2.5,2,0,0,GOOD,7,0,1985,0,98058,47.4334,-122.161,2310,10094
8057093,17/7/2014,375000,2,1,1,0,0,fair,7,0,1909,0,98122,47.6073,-122.308,1300,5120
7156776,4/3/2015,245000,3,2.5,1,0,0,excellent,7,500,1996,0,98038,47.3592,-122.046,1850,8140
7053129,14/11/2014,310000,5,1.75,1,0,0,good,7,0,1947,1974,98166,47.4546,-122.337,1620,39480
7266311,25/2/2015,1300000,3,2,1,0,0,good,9,580,1976,0,98004,47.6408,-122.219,3530,15715
7407749,5/6/2014,397000,4,2,1,0,0,fair,7,240,1971,0,98034,47.7245,-122.2,1460,9660
7357706,5/12/2015,365000,3,2.5,2,0,0,fair,7,0,2005,0,98058,47.4362,-122.178,2310,5082
7476170,28/10/2014,328500,4,3,2,0,0,fair,8,0,1990,0,98042,47.3739,-122.156,2290,8250
7400010,9/8/2014,988000,4,3,2,0,0,fair,7,0,1987,0,98052,47.7205,-122.127,3930,21887
6724982,22/7/2014,1000000,4,2.5,1.5,0,0,excellent,7,690,1922,0,98103,47.6636,-122.33,1810,3277
7150472,None,237000,None,2.5,None,None,0,None,7,None,None,None,None,None,-122.197,None,2094
7451853,19/9/2014,525000,4,2.5,2,0,0,fair,10,0,2003,0,98011,47.7734,-122.224,2300,4674
7648042,16/9/2014,749000,4,2.5,1,0,0,fair,7,270,1976,2014,98006,47.559,-122.164,2140,9131
7858570,21/8/2014,722500,5,2.5,2,0,0,fair,7,1400,1983,0,98074,47.633,-122.041,3180,11398
7105898,3/12/2015,843000,3,2.5,2,0,0,fair,None,0,1991,0,98052,47.6954,-122.103,2860,9003
7231367,7/8/2014,438000,2,2,3,0,0,FAIR,10,0,2000,0,98115,47.6776,-122.318,1610,3090
None,None,None,3,1.75,1,0,None,None,7,580,1977,None,98146,None,None,2460,None
8051226,23/9/2014,227950,3,1.5,1,0,0,excellent,None,0,1954,0,98001,47.2613,-122.255,2077,4910
7433555,22/7/2014,196000,3,2.25,2,0,0,fair,8,0,1974,0,98001,47.3417,-122.271,1890,7519
6736570,15/7/2014,641000,2,1,1,0,0,fair,7,350,1953,0,98105,47.6694,-122.275,2400,5406
7643011,22/4/2015,350000,3,1.5,1,0,0,good,9,0,1980,0,98038,47.4056,-121.955,1930,210394
7448060,19/8/2014,205000,3,1,1,0,0,good,7,0,1960,0,98032,47.3838,-122.289,1150,8050
6731558,None,None,None,1.75,1,None,0,None,11,0,None,None,98072,47.7487,None,1920,None
7710630,11/10/2014,1030000,3,2.5,1,0,0,fair,7,935,2005,0,98027,47.5534,-122.078,3630,7704
7318072,19/3/2015,505000,3,2,1,0,0,FAIR,7,0,1972,0,98034,47.7355,-122.18,1510,5460
6979429,10/9/2014,475000,5,2.5,1,0,0,fair,6,1040,1975,0,98034,47.7206,-122.211,1930,7221
7396000,11/5/2014,520000,3,2.25,1,0,0,excellent,7,1150,1977,0,98028,47.7691,-122.262,2580,9450
6985167,5/2/2015,1450000,3,4.5,2,0,2,fair,8,710,1977,1999,98034,47.7183,-122.258,2610,13838
7562983,31/12/2014,333500,3,1.75,1,0,0,fair,8,0,1965,0,98011,47.7736,-122.214,1630,10007
7978586,22/2/2015,232000,3,1,1,0,0,good,7,0,1976,0,98038,47.362,-122.029,1230,10209
7069774,21/4/2015,691100,3,2.75,1,0,0,good,7,650,1983,0,98006,47.5698,-122.121,2120,16117
7207142,14/10/2014,811000,3,1.75,1,0,0,good,7,0,1960,0,98040,47.5505,-122.221,1900,10005
6894591,20/5/2014,551000,3,2.5,2,0,0,fair,6,0,2001,0,98028,47.7605,-122.234,2500,5788
7997230,1/8/2015,496500,3,2.5,2,0,0,fair,9,0,1994,0,98072,47.7356,-122.157,2350,3710
7107009,26/11/2014,705000,3,3,2,1,3,good,7,200,1980,0,98070,47.3844,-122.438,2280,75396
7384455,6/12/2014,578000,4,2.5,1,0,2,excellent,9,1370,1966,0,98055,47.4904,-122.226,2460,9600
7949145,28/1/2015,255000,3,1.75,1,0,0,excellent,7,0,1986,0,98042,47.3663,-122.089,1490,8223
7697650,26/6/2014,1050000,4,3.5,2,0,0,fair,None,0,2007,0,98006,47.5637,-122.123,3220,8567
7355334,3/5/2015,348000,3,2.25,2,0,0,good,8,0,1989,0,98042,47.3759,-122.125,2400,8049
7106856,11/4/2014,230000,3,2,2,0,0,fair,6,0,1985,0,98031,47.3912,-122.167,1570,3777
6898791,12/9/2014,359500,4,2.25,2,0,0,fair,7,0,1988,0,98023,47.3305,-122.371,2480,11250
7302645,11/12/2014,330000,3,1,1,0,0,fair,8,0,1953,0,98133,47.7617,-122.357,1220,7000
7970341,23/5/2014,80000,1,0.75,1,0,0,poor,6,0,1912,0,98014,47.6499,-121.909,1200,7500
7768331,12/1/2014,465000,3,1.75,1,0,0,fair,7,0,1954,0,98133,47.7311,-122.353,1480,6360
7855584,15/10/2014,325000,4,2.5,2,0,0,fair,8,0,1997,0,98042,47.3701,-122.107,2100,7329
6868306,1/7/2015,340500,3,2,1,0,0,GOOD,7,350,1947,0,98168,47.4857,-122.318,1770,14833
6722760,1/6/2015,342500,3,2.5,2,0,0,fair,9,0,1993,0,98038,47.3724,-122.042,1810,6200
None,23/6/2014,290900,2,2,None,0,0,None,7,0,None,None,None,47.4855,None,None,None
6854222,13/2/2015,868700,3,4.25,2,0,0,fair,10,0,2000,0,98074,47.6336,-122.064,3230,7709
7665549,13/11/2014,1199000,4,2.75,2,0,1,FAIR,10,980,1928,2013,98125,47.717,-122.281,2820,8400
7194499,14/10/2014,1150000,4,3.25,2,0,0,FAIR,8,1040,2000,0,98074,47.6332,-122.066,4300,11919
7591116,8/11/2014,859900,4,2.75,2,0,0,fair,6,0,2011,0,98074,47.5906,-122.062,3390,7111
None,8/8/2014,None,None,2.25,None,0,None,fair,7,None,None,0,98029,None,None,None,3000
7869889,7/11/2014,460000,3,2.5,2,0,2,fair,7,530,2005,0,98118,47.5674,-122.29,1610,4173
7722696,9/1/2014,438924,3,1.5,1,0,0,FAIR,9,200,1949,0,98115,47.6943,-122.29,1770,5400
6830350,4/6/2015,315000,2,1,1,0,0,fair,8,0,1918,0,98126,47.5486,-122.38,1420,6550
7478228,18/7/2014,590000,4,2.75,1,0,2,fair,9,1130,1975,0,98033,47.6658,-122.188,2920,10988
7160143,11/4/2014,378500,4,1.75,1,0,0,fair,7,850,1955,0,98006,47.5772,-122.153,1620,9000
7067107,6/3/2014,328500,3,2.5,2,0,0,good,10,0,1990,0,98042,47.3875,-122.161,2350,7691
7311704,25/3/2015,849950,3,3,2,0,0,good,7,0,1973,0,98005,47.6344,-122.174,2230,11553
7844731,27/10/2014,525000,3,1.5,1,0,2,fair,9,450,1950,0,98136,47.5275,-122.391,1730,6012
7202475,4/10/2015,1385000,4,3.25,2.5,0,0,fair,6,0,1993,0,98074,47.6179,-122.005,3850,181319
7839850,28/4/2015,295000,4,2.5,1,0,0,good,7,700,1978,0,98023,47.3078,-122.378,2060,8250
None,7/11/2014,1067000,None,None,2,0,0,None,9,1000,1998,None,98006,47.5521,None,None,11793
7981422,21/7/2014,207950,2,2,1,0,0,fair,7,0,1917,0,98118,47.5158,-122.264,1860,5000
7370552,16/12/2014,699900,4,2.75,2,0,0,fair,8,0,2002,0,98075,47.5985,-121.977,2820,7302
6782388,2/10/2015,1280000,5,2.5,2,0,1,good,7,0,1977,0,98027,47.5645,-122.082,3080,11081
7090809,20/11/2014,452000,4,1.5,1,0,0,GOOD,None,620,1963,0,98052,47.6734,-122.154,1560,7350
7607292,2/5/2015,370000,3,2,1,0,1,good,9,0,1987,0,98055,47.4734,-122.186,1680,4921
7321788,27/1/2015,232000,3,1.75,1,0,0,excellent,7,0,1968,0,98042,47.3811,-122.087,1300,10794
7768960,30/10/2014,669950,5,2.5,2,0,0,good,7,440,1960,0,98034,47.7081,-122.215,1910,10392
7679638,14/6/2014,397500,3,2,1,0,0,fair,12,440,1972,0,98034,47.7193,-122.216,1660,6600
7774881,5/12/2014,490000,2,2.5,2,0,0,fair,7,360,2004,0,98112,47.6192,-122.301,1240,1350
7775563,28/1/2015,725000,4,2,2,0,0,fair,8,400,1925,2003,98116,47.5836,-122.387,1440,4420
7076674,17/9/2014,299000,3,2.75,1,0,2,good,8,1470,1958,0,98032,47.3841,-122.284,2424,12410
7328266,18/8/2014,625000,2,1.5,1.5,0,0,good,8,300,1900,0,98116,47.5872,-122.39,1590,4025
